id,text_en,text_pt,sentiment
11,"Cage plays a drunk and gets high critically praise. Elizabeth Shue Actually has to do a love seen with the most unattractive and overrated piece of dung flesh in Hollywood. I literally vomited while watching this film. Of course I had the flu, but that does not mean this film did not contribute to the vomit in the kamode. Why cant Nick Cage play something he can really pull off like a bad actor. Nick Cage who be brilliant in a role as a bad actor. Heck nobody could do it better.The search begins for Nicks contract with Lucifer or was it Lou Cipher from ""Night Train To Terror"".","Cage interpreta um bêbado e é elogiado pela crítica. Elizabeth Shue Na verdade, tem que fazer um amor com a parte mais desprezível e superestimada de estrume em Hollywood. Eu literalmente vomitei enquanto assistia a esse filme. Claro que tive gripe, mas isso não significa que este filme não tenha contribuído para o vômito no kamode. Por que Nick Cage não pode tocar em algo que ele pode realmente fazer como um ator ruim? Nick Cage, que é brilhante em um papel de mau ator. Parreira ninguém poderia fazer melhor. A busca começa por Nicks contrato com Lúcifer ou Lou Cipher de ""Night Train To Terror"".",neg
12,"First of all, I would like to say that I am a fan of all of the actors that appear in this film and at the time that I rented it, I wanted to like it.I think that the main reason that I was so disappointed was that the outside box promised me a suspense thriller. In my eyes, a suspense thriller for British movies is like something out of a Ruth Rendell novel, something that has a lot of dark twist and turns and leaves the viewer with an ending that is unlikely to be forgotten anytime soon.This movie started out with the promising note of being such a film. We have our main character, that suspects a man that he does not like, of being involved in a hit and run that killed the husband of one of his servants.His notions prove to be right, but the idea that his wife might be involved, does not occur to him until that she confesses to him that she was a part of the crime.The elements of a good suspense thriller were in place, at this point, but from there, I felt that the film took a different direction and became almost some sort of a mild soap opera about who wants to be with who and what the love of a real relationship is. The film might have been enjoyable to me, if the outside box had talked of a twisted lovers triangle and had not been labeled as suspense thriller.This seemed to be more of a soap opera story and the beginning setting seemed to be a mild distraction to the true content of the film. I felt like this film could have done a whole lot better than it did. I felt like it kept leading the viewer up to a big event that never materialized. So, I have to give it a lower rating than I would have liked to and say that it fell short of my expectations.","Primeiro de tudo, eu gostaria de dizer que sou fã de todos os atores que aparecem neste filme e na época que eu aluguei, eu queria gostar. Acho que a principal razão pela qual eu estava tão desapontado foi que o camarote exterior me prometeu um thriller de suspense. Aos meus olhos, um thriller de suspense para filmes britânicos é como algo saído de um romance de Ruth Rendell, algo que tem muitas mudanças e reviravoltas obscuras e deixa o espectador com um final que provavelmente não será esquecido tão cedo.Este filme começou com a nota promissora de ser tal filme. Nós temos o nosso personagem principal, que suspeita de um homem que ele não gosta, de estar envolvido em um ataque e execução que matou o marido de um de seus servos. Suas noções provam estar certas, mas a ideia de que sua esposa pode estar envolvida , não lhe ocorre até que ela confesse a ele que ela era uma parte do crime.Os elementos de um suspense de suspense bom estavam em lugar, neste momento, mas de lá, eu sentia que o filme tomou uma direção diferente e tornou-se quase uma espécie de novela sobre quem quer estar com quem e o que é o amor de um relacionamento real. O filme poderia ter sido agradável para mim, se a caixa externa tivesse falado de um triângulo de amantes retorcidos e não tivesse sido rotulada como thriller de suspense. Isso parecia ser mais uma história de novela e o cenário inicial parecia ser uma leve distração para o verdadeiro conteúdo do filme. Eu senti que este filme poderia ter feito muito melhor do que isso. Eu senti como se continuasse levando o espectador para um grande evento que nunca se concretizou. Então, eu tenho que dar uma classificação mais baixa do que eu teria gostado e dizer que ficou aquém das minhas expectativas.",neg
13,"So tell me - what serious boozer drinks Budweiser? How many suicidally-obsessed drinkers house a fully stocked and barely touched range of drinks in their lonely motel room that a millionaire playboys bachelor-pad bar would be proud to boast? And what kind of an alcoholic tends to drink with the bottle held about 8 inches from his hungry mouth so that the contents generally spill all over his face? Not to mention wasting good whisky by dousing your girlfriends tits with it, just so the cinema audience can get a good eyeful of Elisabeth Shues assets.Cage seems to be portraying the most attention-seeking look-at-me alcoholic ever to have graced the screen while Shue looks more like a Berkely preppy slumming it for a summer than some seasoned street-walker. She is humiliated and subjugated as often as possible in this revolting movie with beatings, skin lacerations, anal rape and graphic verbal abuse - all of it completely implausible and included apparently only to convey a sense of her horribly demeaned state and offer the male viewers an astonishingly clichÃ©d sentimental sexual fantasy of the tart-with-a-heart.Still - I did watch it to the end, by which time I was actually laughing out loud as Shues tough street hooker chopped carrots in the kitchen wanly, pathetically smiling while Cage - all eyes popping and shaking like like a man operating a road drill in an earthquake - grimaced and mugged his way through the final half-hour...","Então me diga - que boozer sério bebe a Budweiser? Quantos bebedores obcecados por suicidas abrigam uma gama de bebidas totalmente abastecida e mal tocada em seu quarto de motel solitário, que um bar de bacharel playboys milionário teria orgulho de ostentar? E que tipo de alcoólatra tende a beber com a garrafa a cerca de 20 centímetros de sua boca faminta, de modo que o conteúdo geralmente se espalha por todo o rosto? Para não mencionar o desperdício de uísque bom por dousing suas namoradas mamas com ele, apenas para o público de cinema pode obter um bom olho de ativos de Elisabeth Shues.Cage parece estar retratando o alcoólatra look-at-me mais atenção-seeking sempre ter agraciado o tela enquanto Shue se parece mais com uma palhaçada de Berkely por um verão do que com um experiente street-walker. Ela é humilhada e subjugada tantas vezes quanto possível neste filme revoltante com espancamentos, lacerações de pele, estupro anal e abuso verbal gráfico - tudo isso completamente implausível e incluído aparentemente apenas para transmitir uma sensação de seu estado terrivelmente degradado e oferecer aos espectadores masculinos um surpreendentemente clichê fantasia sexual sentimental do tart-com-um-coração.Ainda - eu assisti-lo até o fim, altura em que eu estava realmente a rir em voz alta como Shues prostituta rua difícil picada cenouras na cozinha wanly, pateticamente sorridente enquanto Cage - todos os olhos estalando e tremendo como um homem operando uma perfuratriz num terremoto - fez uma careta e assaltou a meia hora final ...",neg
14,"A big disappointment for what was touted as an incredible film. Incredibly bad. Very pretentious. It would be nice if just once someone would create a high profile role for a young woman that was not a prostitute. We dont really learn anything about this character, except that he seems to be a hopeless alcoholic. We dont know why. Nicholas Cage turns in an excellent performance as usual, but I feel that this role and this script let him down. And how, after not being able to perform for the whole film, can he have an erection on his deathbed? Really terrible and I felt like I needed a bath.","Uma grande decepção para o que foi apresentado como um filme incrível. Incrivelmente ruim. Muito pretensioso. Seria bom se apenas uma vez alguém criasse um papel importante para uma jovem que não fosse uma prostituta. Nós realmente não aprendemos nada sobre esse personagem, exceto que ele parece ser um alcoólatra sem esperança. Nós não sabemos porque. Nicholas Cage faz um excelente desempenho como sempre, mas eu sinto que esse papel e esse roteiro o decepcionaram. E como, depois de não poder se apresentar para o filme todo, ele pode ter uma ereção em seu leito de morte? Realmente terrível e eu senti que precisava de um banho.",neg
15,"This film is absolutely appalling and awful. Its not low budget, its a no budget film that makes Ed Woods movies look like art. The acting is abysmal but sets and props are worse then anything I have ever seen. An ordinary subway train is used to transport people to the evil zone of killer mutants, Woddy Strode has one bullet and the fight scenes are shot in a disused gravel pit. There is sadism as you would expect from an 80s Italian video nasty. No talent was used to make this film. And the female love interest has a huge bhind- Italian taste maybe. Even for 80s Italian standards this film is pretty damn awful but I guess it came out at a time when there werent so many films available on video or viewers werent really discerning. This piece of crap has no entertainment value whatsoever and its not even funny, just boring and extremely cheap. Its actually and insult to the most stupid audience. I just wonder how on earth an actor like Woody Strode ended up ia a turkey like this?","Este filme é absolutamente terrível e horrível. Não é um orçamento baixo, é um filme sem orçamento que faz com que os filmes de Ed Woods pareçam arte. A atuação é péssima, mas sets e adereços são piores do que qualquer coisa que eu já vi. Um trem de metrô comum é usado para transportar pessoas para a zona do mal de mutantes assassinos, Woddy Strode tem uma bala e as cenas de luta são disparadas em um poço de cascalho em desuso. Há sadismo como você esperaria de um vídeo italiano dos anos 80 desagradável. Nenhum talento foi usado para fazer este filme. E o interesse amoroso do sexo feminino tem um enorme sabor bunda- italiano talvez. Mesmo para os padrões italianos dos anos 80, esse filme é muito ruim, mas eu acho que foi lançado em um momento em que não havia tantos filmes disponíveis em vídeo ou os espectadores não estavam muito perspicazes. Este pedaço de porcaria não tem qualquer valor de entretenimento e nem sequer é engraçado, apenas chato e extremamente barato. É realmente e insultar o público mais estúpido. Eu só me pergunto como na terra um ator como Woody Strode acabou em um peru como este?",neg
16,"Heres a decidedly average Italian post apocalyptic take on the hunting/killing humans for sport theme ala The Most Dangerous Game, Turkey Shoot, Gymkata and The Running Man.Certainly the film reviewed here is nowhere near as much fun as the other listed entries and is furthermore dragged down by poor voice over work, generally bland action sequences, a number of entirely tasteless scenes such as a prolonged rape sequence and some truly stupid and illogical points throughout.Take for example towards the end of the film, when our hero manages to infiltrate the compound of the villains. He initially kills a sentry and leaves him in his jeep. Upon discovery of the said corpse, the villains response? bearing in mind that our hero has come to brutally murder them all Â? They resolve to wait until the next morning to look for the culprit !!!!!!!!!!However, I suppose to be fair the film remains nonetheless about watchable if you can suspend your disbelief during such stupid scenes and does benefit immensely by the presence of the always excellent Woody Strode even if his screen time is very limitedNot a classic by any stretch of the imagination but still just about worthy of a watch for Italian B-Movie enthusiasts.","Heres um decididamente médio post italiano apocalíptico assumir a caça / matar seres humanos para o tema do esporte ala The Most Dangerous Game, Turkey Shoot, Gymkata e The Running Man.Certainly o filme revisto aqui é longe de ser tão divertido quanto as outras entradas listadas e é Além disso, arrastado para baixo por voz pobre sobre o trabalho, seqüências de ação geralmente branda, um número de cenas totalmente sem gosto, como uma seqüência prolongada de estupro e alguns pontos verdadeiramente estúpidos e ilógicos por toda parte.Tome, por exemplo, no final do filme, quando o nosso herói consegue infiltrar o composto dos vilões. Ele inicialmente mata um sentinela e deixa-o em seu jipe. Após a descoberta do dito cadáver, a resposta dos vilões? tendo em conta que o nosso herói chegou a assassinar todos eles brutalmente? Eles resolvem esperar até a manhã seguinte para procurar o culpado !!!!!!!!!! No entanto, eu suponho que seja justo o filme permanece, no entanto, sobre assistível se você pode suspender sua descrença durante tais cenas estúpidas e se beneficiar imensamente pela presença do sempre excelente Woody Strode, mesmo que seu tempo na tela seja muito limitado. Não é um clássico por qualquer extensão da imaginação, mas ainda assim merecedor de um relógio para os entusiastas italianos do B-Movie.",neg
17,"At the bottom end of the apocalypse movie scale is this piece of pish called The Final Executioner.. at least where I come from. A bloke is trained by an ex-cop to seek vengeance on those that killed his woman and friends in cold blood.. and thats about it. Lots of fake explosions and repetitive shootings ensue. Has one of the weirdest array of costumes Ive seen in a film for a while, and a massive fortress which is apparently only run by 7 people. GREAT job on the dubbing too guys! Best moment: when our hero loses a swordfight and is about to be skewered through the neck, he just gets out his gun and BANG! Why not do that earlier? Its a mystery. As is why anyone would want to sit through this in the first place. Im still puzzling over that one myself now.. 2/10","Na parte inferior da escala de filmes do apocalipse está este pedaço de pish chamado The Final Executioner .. pelo menos de onde eu venho. Um cara é treinado por um ex-policial para se vingar daqueles que mataram sua mulher e amigos a sangue frio ... e é isso. Muitas explosões falsas e tiroteios repetitivos acontecem. Tem um dos trajes mais estranhos que eu já vi em um filme por um tempo, e uma enorme fortaleza que aparentemente é dirigida por apenas 7 pessoas. Ótimo trabalho na dublagem também galera! Melhor momento: quando nosso herói perde uma luta de espadas e está prestes a ser espetado no pescoço, ele apenas pega sua arma e BANG! Por que não fazer isso antes? É um mistério. É por isso que alguém iria querer sentar com isso em primeiro lugar. Eu ainda estou intrigado com isso agora .. 2/10",neg
18,"Earth has been destroyed in a nuclear holocaust. Well, parts of the Earth, because somewhere in Italy, a band of purebred survivors--those without radioactive contamination--are holed up in a massive mansion surrounded by lush grounds, waiting for the next opportunity to go hunting for those with polluted blood. The Final Executioner is the story of one of their would be victims, Alan William Mang, who looks, not surprisingly, a lot like Kurt Russell, and his efforts to take down the legally sanctioned hunters, who are led by Edra Marina Costa and Erasmus Harrison Muller Jr. . Alan has been trained to kill by former NYPD cop Sam Woody Strode who mostly hangs around giving his pupil moral support and mooching for tinned meat. Strode is by far the best thing about the film, though he doesnt look at all well and only appears for about a third of the running time. As for the story, its a blending of elements from better films and stories, including Ten Little Indians, The Most Dangerous Game, and Escape From New York. The Final Executioner moves along at a fair pace and provides reasonable entertainment for less discriminate action fans.","A terra foi destruída em um holocausto nuclear. Bem, partes da Terra, porque em algum lugar na Itália, um bando de sobreviventes de raça pura - aqueles sem contaminação radioativa - estão escondidos em uma enorme mansão cercada por jardins exuberantes, esperando pela próxima oportunidade de caçar aqueles com sangue poluído. . The Final Executioner é a história de um deles seria vítima, Alan William Mang, que parece, não surpreendentemente, muito parecido com Kurt Russell, e seus esforços para derrubar os caçadores legalmente sancionados, que são liderados por Edra Marina Costa e Erasmus. Harrison Muller Jr. Alan foi treinado para matar pelo ex-policial da NYPD, Sam Woody Strode, que fica mais tempo dando apoio moral a seus pupilos e dando carne enlatada. Strode é de longe a melhor coisa sobre o filme, embora ele não pareça muito bem e só apareça por cerca de um terço do tempo de execução. Quanto à história, é uma mistura de elementos de melhores filmes e histórias, incluindo Dez Pequenos Índios, The Most Dangerous Game e Escape From New York. O executor final se movimenta a um ritmo razoável e oferece entretenimento razoável para os fãs de ação menos discriminadores.",neg
19,"Many people are standing in front of the house n some women are crying... Men standing in close groups and speaking in hushed up tone... a couple of guys come in and they are discussing how sexy the daughter might look today... soon u will know someone in the house has died... The dead persons wife is worried about preparing food for so many people, her friend sitting beside her gives an idea of making the matters easy by preparing simple roti sabji... One of the dead persons son is speaking with someone over the mobile, Daughter is busy with her makeup... her mother suggests her to wear salwar kameej, but the daughter is more interested in looking good when so many people will be visiting their house and hence prefers jeans and T shirt over salwar kameez... another son asks her mom to finish all the kriyas and also indicates to her that he should not be expected to come early from the office... Then the camera slowly focuses on the dead person... the white cloth covering the face is displaced slightly due to the wind, revealing the face ... Its Anupam Kher... suddenly alarm rings and he gets up from the bed... Is it his dream or a flash back? U wont get an answer until the end of the movie...Well, This is wat comedy is for the director Dibakar Banerjee!!!!! Later u find out this scene has nothing to do with the actual movie and hence making everything obvious that the still described earlier was a dream. Is this a film comedy? Well it is supposed to belong to that category... But it actually does not!!! there is nothing that can be remotely associated with comedy in the movie!!! More over the director gives the message that no one will get justice from Police!!! so everyone must cheat the cheats!!!! or forget about Justice!!!! Music by Bapi-Tutul & Dhruv Dhalla is OK... Nothing much to tell about other sectors... Bad script destroys everything... not even Anupam Khers performance succeeds in making it at least a paisa vasool...","Muitas pessoas estão em pé na frente da casa n algumas mulheres estão chorando ... Homens de pé em grupos próximos e falando em tom abafado ... um casal de caras entrar e eles estão discutindo o quão sexy a filha pode parecer hoje .. em breve você vai saber que alguém na casa morreu ... A esposa morta está preocupada em preparar comida para tantas pessoas, a amiga sentada ao lado dela dá uma idéia de facilitar as coisas preparando simples roti sabji ... do filho de pessoas mortas está falando com alguém sobre o celular, Filha está ocupada com sua maquiagem ... sua mãe sugere que ela use kameej, mas a filha está mais interessada em parecer bem quando tantas pessoas estarão visitando sua casa e por isso prefere jeans e camiseta sobre salwar kameez ... outro filho pede que sua mãe termine todos os kriyas e também indica a ela que ele não deve vir cedo do escritório ... Então a câmera foca lentamente os mortos pessoa ... o pano branco cobrindo o rosto é d é ligeiramente deslocado devido ao vento, revelando o rosto ... Sua Anupam Kher ... de repente, o alarme toca e ele se levanta da cama ... É seu sonho ou um flashback? U não vai ter uma resposta até o final do filme ... Bem, isso é comédia de wat é para o diretor Dibakar Banerjee !!!!! Mais tarde, você descobre que esta cena não tem nada a ver com o filme real e, portanto, tornar tudo óbvio que o ainda descrito anteriormente era um sonho. Isto é uma comédia de cinema? Bem, é suposto que pertence a essa categoria ... Mas na verdade não faz !!! não há nada que possa ser remotamente associado à comédia no filme !!! Mais sobre o diretor dá a mensagem de que ninguém vai conseguir justiça da polícia !!! então todos devem enganar as fraudes !!!! ou esquecer a justiça !!!! Música de Bapi-Tutul e Dhruv Dhalla é OK ... Nada muito a dizer sobre outros setores ... Roteiro ruim destrói tudo ... nem mesmo o desempenho do Anupam Khers consegue fazer com que pelo menos um vasool paisa ...",neg
20,"New York family is the last in their neighborhood to get a television set, which nearly ruins David Nivens marriage to Mitzi Gaynor. Bedroom comedy that rarely ventures into the bedroomand nothing sexy happens there anyway. Gaynor as an actress has about as much range as an oven--she turns on, she turns off. Films sole compensation is a supporting performance by perky Patty Duke, pre-""Miracle Worker"", as Nivens daughter. Shes delightful; ""Happy Anniversary"" is not.  from","A família de Nova York é a última em seu bairro a conseguir um aparelho de televisão, o que quase arruína o casamento de David Nivens com Mitzi Gaynor. Comédia de quarto que raramente arrisca no bedroomand nada sexy acontece lá de qualquer maneira. Gaynor como atriz tem tanto alcance quanto um forno - ela liga, desliga. A única compensação dos filmes é uma performance de apoio da empolgada Patty Duke, pré- ""Miracle Worker"", como filha de Nivens. Ela é deliciosa; ""Feliz Aniversário"" não é. a partir de",neg
21,"The best thing about ""The Prey"" is the tag line...""Its not human and its got an axe""! The movie itself is a padded stinkaroo....endless insect and wildlife shots make the viewer wanna die! No slasher fan will like this garbage.....Watch ""Friday the 13th"" again and burn any copy of this film you find! It also rates as one of the 25 worst films ever made!","A melhor coisa sobre ""The Prey"" é o slogan ... ""Não é humano e tem um machado""! O filme em si é um stinkaroo acolchoado ... intermináveis ​​fotos de insetos e vida selvagem fazem o espectador querer morrer! Nenhum fã de slasher vai gostar desse lixo ..... Assista ""Friday the 13th"" novamente e grave qualquer cópia deste filme que você encontrar! Também é considerado um dos 25 piores filmes já feitos!",neg
